gene	HD.mean	Uninvolved.mean	HD.pct	Uninvolved.pct	avg_log2FC	p_val	p_val_adj
YTHDF3	0.46269472245061327	0.8038873857783694	0.207	0.35	0.3024805784691976	3.423280473787678e-4	1
HLTF	0.6728137968133909	1.0624191953619575	0.286	0.407	0.30206073037636916	0.002672506139115336	1
ZFC3H1	1.374867849308181	1.9269423601845934	0.443	0.636	0.3015470990593596	1.242597621915957e-4	1
TBC1D4	1.0692231081754204	1.54944148932197	0.286	0.451	0.30109201980245004	1.8460978593197767e-4	1
ITPR1	1.2034700094362702	1.7144544587003834	0.384	0.545	0.30088501870455797	3.0521448383473405e-4	1
MTR	0.533128141085939	0.8881718318512144	0.197	0.358	0.3005117776076095	6.653960540689299e-5	1
FYB1	2.842684687589268	3.730607590603737	0.616	0.751	0.2999108920120386	2.009039884014693e-4	1
SMC4	1.4201206153622814	1.9784999441503206	0.409	0.457	0.2995069808732269	0.22800950358291275	1
CITED2	0.6106013372953988	0.9808894925732733	0.232	0.374	0.29854896278647514	0.0012221250552652502	1
CCDC186	4.701298490770711	6.006557547290371	0.719	0.816	0.29741525969627913	0.003182360800365977	1
HMMR	0.04867338780532585	0.28871729828670906	0.025	0.083	0.2973704025409512	0.004640916365322583	1
HM13	1.6838388343274764	2.2977467002400163	0.512	0.686	0.2971825500130856	2.323093672021322e-4	1
REXO4	0.2807950810710005	0.5734995588269086	0.148	0.275	0.2969371018707152	4.3842155691581266e-4	1
HLA-DMA	5.088625217483604	6.477548282206313	0.857	0.901	0.2964488095464204	2.3673544992853484e-5	0.4699435416531345
RNF216	0.43720257805116974	0.7649954262245424	0.202	0.36	0.2964010165703339	1.5112585968816045e-4	1
MCC	0.2499706878057693	0.5348695333877561	0.123	0.202	0.2962217655440988	0.009650853882644098	1
DHX9	1.82162320787396	2.4646949122928223	0.532	0.678	0.29620297267525864	9.702626047984653e-4	1
VPS4B	1.1036967576958143	1.5830988055781048	0.429	0.561	0.2961760697847651	0.001945330442571751	1
FMN1	0.3344324514178482	0.6384461770521354	0.138	0.261	0.2961020026096978	5.652022699852917e-4	1
GLCCI1	0.4971764562209783	0.838045822084073	0.172	0.342	0.2959284666551869	6.864211667681564e-5	1
EPRS1	0.9676695771278381	1.4155099562347233	0.414	0.49	0.295839824258576	0.0287241550417579	1
BAZ2A	0.94565106392323806	1.3884684588106997	0.35	0.494	0.2958328271100684	0.0014434948468856177	1
TSC22D4	0.5497718737165989	0.9024798391972999	0.227	0.401	0.2958252988557628	6.585225014812512e-5	1
SSR1	3.5037018697616134	4.527249925220094	0.783	0.868	0.29545051933749855	3.3035294774069187e-4	1
DAXX	0.3647537119819417	0.6736483270162019	0.197	0.318	0.2943557944173894	8.160566707980393e-4	1
GRN	4.8000269885678435	6.111120598275993	0.734	0.923	0.2940173099277281	4.511465442839123e-6	0.08955710050579943
VSIR	0.8189056155702673	1.2298652154121754	0.33	0.466	0.29388582646843264	0.0010203830178111982	1
AP5M1	0.3117159844703346	0.6076876168590634	0.172	0.273	0.2935317312565062	0.0024038141361530057	1
CCT3	1.7839192696296597	2.4110245982602705	0.547	0.721	0.2930877834975656	1.899708287732886e-4	1
CTNS	0.19369426630597542	0.46229767315740683	0.103	0.198	0.29280364876868914	0.0018130641274225422	1
ITGB1	1.450314361835031	2.0016341649247056	0.483	0.628	0.2927813030418662	4.129235147595028e-4	1
LMNB1	0.881250822604792	1.3042557411781974	0.261	0.36	0.2926086325637106	0.010060051584670165	1
TPST2	0.6068144133350762	0.9659945546355524	0.217	0.381	0.29105601802505365	1.2908186984381156e-4	1
H6PD	0.18355240087158717	0.44778948892118853	0.094	0.198	0.2907282656337318	7.193364558552216e-4	1
SETX	2.345429977403875	3.092094300029199	0.606	0.694	0.29064774381001346	0.0235613989604354	1
DCK	2.3537063123650594	3.1018929976734744	0.626	0.787	0.290533501952271	7.398717810606965e-4	1
UBE2J1	5.188259592621775	6.565472631790105	0.867	0.927	0.2898964956256127	1.9894653782748133e-5	0.3949287722413332
BTK	1.0785121708646188	1.540965441645851	0.365	0.547	0.2898255583944571	6.04344488289618e-4	1
TMEM30A	1.2741717973546562	1.7795973280896924	0.443	0.597	0.2895346555903944	5.654686009482427e-4	1
IPO7	0.5723427337677406	0.9217053444011258	0.227	0.372	0.2894714187564267	5.965294849450307e-4	1
CDK13	1.3330939962831627	1.851178560578286	0.438	0.605	0.2893139615187086	8.278384391196328e-5	1
TAOK1	1.0000751783110744	1.4435151410091513	0.291	0.494	0.28890381546579347	3.393225100075534e-5	0.6735891146159944
EEF2K	0.2576512964679515	0.536112235918514	0.118	0.227	0.2885516624575111	0.0012845287865139192	1
RAB35	0.11220058530205822	0.3580535087585211	0.064	0.18	0.28812332294565757	1.0307694249176264e-4	1
POU2F2	0.7732994631135748	1.1642115606233643	0.286	0.372	0.2874053458298127	0.029409347458966624	1
PITPNB	0.7635857447360163	1.1518363935825862	0.315	0.455	0.28705667177518424	0.0010421596705794164	1
VASP	0.5751668325170727	0.9205844129149044	0.241	0.383	0.2860407355559814	4.954800638351335e-4	1
WIPF1	0.8971148541854199	1.3130212415249645	0.32	0.48	0.28597149063880367	3.828641437889078e-4	1
MRTFA	0.36545993437047025	0.6647337846045135	0.167	0.334	0.28590450475886864	3.917653763598823e-5	0.7776934486120024
PGRMC2	0.4960775606121304	0.8237378706275216	0.227	0.364	0.28571341276841433	9.285704336088596e-4	1
STT3A	0.9786812038229368	1.4116115424237672	0.34	0.52	0.28545834891252364	4.5569292679174177e-4	1
RRAGC	0.7511316009531771	1.133305390388999	0.315	0.48	0.2848029982897783	2.8240943432047527e-4	1
UBE2F	0.49000722206040176	0.8148633893595558	0.207	0.364	0.2845416325407587	1.1868716699614294e-4	1
ARFGAP2	0.3323081190510343	0.6224651475964299	0.182	0.312	0.2842597189091404	4.95067634133205e-4	1
CEBPD	0.07258762754596239	0.305690322311391	0.025	0.13	0.28371724873770265	2.856307362497879e-5	0.567005574529454
RNF130	3.3952612399064632	4.350187606176672	0.724	0.87	0.28364056402416526	7.184112298834805e-5	1
DNTTIP2	1.1825941776411448	1.6567634243921072	0.414	0.599	0.2836258599056656	6.340440155075236e-4	1
SECISBP2L	0.6536742364134963	1.012163068089971	0.261	0.366	0.283072167097173	0.009552694447529776	1
FAM118A	0.37100718582057424	0.6676521604103022	0.158	0.287	0.2825822695289829	4.821021990491237e-4	1
PTGDS	8.862572267785007	10.992770830563218	0.187	0.237	0.2821291484329116	0.15865006662370576	1
MEF2D	1.579815471605475	2.1368642891827716	0.512	0.646	0.28205523830408996	0.0015823210769525084	1
MPHOSPH9	0.3617207759602385	0.6556486244861864	0.177	0.287	0.2819656189154476	0.0024495025750152985	1
HDLBP	1.937329692612219	2.5697844890503148	0.522	0.64	0.28133177400011067	0.011556837115699239	1
VCL	1.4902654814824368	2.0263925777626994	0.478	0.609	0.28129959039374297	4.849103301087268e-4	1
CTR9	0.718677106954532	1.0884818138864787	0.296	0.427	0.2811560540233885	0.002402139408403858	1
STRN	0.27901645689283555	0.554146095821949	0.128	0.279	0.28108730184948455	2.9846801778317463e-5	0.59248886210138
PICALM	0.6329030782048952	0.9841165442329919	0.261	0.395	0.2810576085633816	0.001689014365374614	1
RASSF2	2.2391253919418634	2.9353855084014207	0.557	0.706	0.2809006499985045	2.72692447337612e-4	1
ATF2	0.33234016892812174	0.6183242105078353	0.163	0.277	0.28053818834978644	0.0024038133811054995	1
NOTCH1	0.34207928252834885	0.6300832258263191	0.148	0.294	0.28047572443832236	8.537614033704189e-5	1
KMT5B	0.8222935496025988	1.2130974771664014	0.291	0.451	0.2803116181783025	1.939935383269068e-4	1
SMIM6	0.29284676876586013	0.5699705416363194	0.138	0.229	0.2801861954816032	0.0066541423853728986	1
WBP11	0.865530594877924	1.2650020944606926	0.345	0.512	0.27992636365705503	3.795314601625889e-4	1
ERAP1	0.9262149806004266	1.3376106304894266	0.315	0.482	0.27926591587618843	2.500771199123057e-4	1
ARID1A	1.2265801729118968	1.7020320489249632	0.389	0.587	0.27921522651528496	9.925931230353687e-5	1
FLII	0.6432376933083783	0.9935499459530361	0.251	0.399	0.2787985704246926	5.864361879346602e-4	1
TMEM8B	0.9305811796458341	1.3421175573072441	0.296	0.447	0.2787782705638572	5.209865473915264e-4	1
CLIP1	0.6700925038374013	1.0256653808714238	0.251	0.403	0.27846786185197503	2.5420447578654163e-4	1
NBR1	0.7033777758408325	1.0649858581353602	0.291	0.431	0.27773346949867284	0.0013219313358626224	1
SLC4A1	0.159061362305281	0.4048895887066939	0.03	0.061	0.2774998058209076	0.092666613599676	1
CKAP2	0.6739675835175312	1.0289516690278755	0.271	0.383	0.2774629092698663	0.008522586167478929	1
FAM13A	0.15301241536538884	0.3971509623522349	0.069	0.186	0.2770798648929229	1.309196416308222e-4	1
ZNF518A	0.6169132179381643	0.959256930984445	0.241	0.381	0.2770643512754227	0.0015482010914072467	1
POLR2J3	1.4407031006701605	1.9565472282686474	0.404	0.579	0.27661651393079634	4.178373514099884e-4	1
MAF1	0.7640863487247095	1.1356830340797257	0.325	0.488	0.275776366480721	2.830277179158771e-4	1
SON	7.531666331974284	9.32738317283604	0.936	0.984	0.2755752909763869	3.0329675591848192e-5	0.6020743901737785
RAB3GAP2	0.5334859100366395	0.8550113468298893	0.232	0.374	0.2746131007187017	6.009468481244392e-4	1
IBTK	0.6424550359621793	0.9867065099692676	0.232	0.395	0.2745248877324403	2.456029276862323e-4	1
PPP1R14A	1.1620112778981873	1.6150199016930649	0.246	0.334	0.27444787743604193	0.042925868080751876	1
SLK	0.9694264560473916	1.3820796143535223	0.335	0.504	0.2744460884117703	3.7444400841345877e-4	1
ZNF217	0.8402366922362076	1.2250398768230277	0.325	0.437	0.2739398536384664	0.0070367198780984415	1
SIRPB1	0.5716947217901712	0.9001980593099547	0.217	0.332	0.2738287769050437	0.0042119819227404	1
PRRC2C	4.669688461870099	5.8511670935280815	0.813	0.915	0.27308030740599687	4.7454193736598673e-4	1
TMED5	1.1533081240722038	1.6017653294702359	0.438	0.565	0.2729360673144716	0.0035982419100355494	1
RAP1A	0.9872667680752254	1.4011342784675538	0.399	0.528	0.27293053448934856	0.007715911874174937	1
MAPRE2	1.0076510758984938	1.4252023635122593	0.379	0.54	0.272596578808485	8.179409206947861e-4	1
RBM5	0.980744278863917	1.3926983117850753	0.35	0.51	0.27259586803074365	0.0011688541695204187	1
DCP2	1.3207384707821428	1.8026243356367413	0.433	0.585	0.2721944268727927	0.0027426782063570253	1
TOMM70	0.2703354822308728	0.5334100303990703	0.133	0.251	0.27153397410623065	7.815836125873645e-4	1
CD2	0.26638826589962694	0.5282381821806129	0.123	0.217	0.2711496179030406	0.0037796424459074105	1
ARMCX3	0.9974647909667361	1.4102741298336927	0.379	0.506	0.27102716590141784	0.013583146641338664	1
MS4A7	0.030288604086952022	0.24308692279050587	0.03	0.085	0.2708786590394517	0.0072149698566926915	1
CD7	0.283922161936377	0.5487986841891744	0.099	0.202	0.27059189065015926	0.001576577077519579	1
ERCC6L2	0.6890472830179226	1.0371228643520554	0.286	0.417	0.2703232803782676	0.0034740597322151065	1
ITCH	1.500820101341021	2.0153197521732555	0.483	0.609	0.2699097175530394	0.01630466570754844	1
METTL9	1.5278639780329002	2.0478089021271475	0.507	0.656	0.26985361301789323	0.003875771981108158	1
HLA-A	12.838947255364927	15.684584126077684	0.97	0.98	0.26978152719487447	4.399275236218397e-5	0.873300127141714
SMOC1	0.11821768611094421	0.347855207621293	0.064	0.146	0.2694644559484287	0.002621329416200787	1
CFP	0.05927995544639131	0.27678165821846856	0.039	0.095	0.2694279042437613	0.010692785928707807	1
RTN4	2.647552865987327	3.395989426628626	0.665	0.796	0.2692590282096332	2.2917494955474198e-4	1
RBBP7	1.6208869513583357	2.1583974517650515	0.473	0.662	0.26913760473918824	1.4951566608857822e-4	1
ACSL4	0.7320318898040369	1.087161243893092	0.31	0.397	0.2690765674777673	0.026066417498001336	1
DPPA4	0.5046164639747344	0.8130589537972684	0.212	0.308	0.2690300548371203	0.0071275078642589924	1
UBE2E3	1.3526818162856278	1.8346361972411664	0.414	0.583	0.26885736937294347	4.844313197614766e-4	1
IMPAD1	0.5945410444641775	0.9206917481587852	0.251	0.389	0.2684847655141066	0.0012370859816797266	1
UGP2	0.8724129197653544	1.2547620195518772	0.379	0.486	0.2680765463677236	0.009263396224843836	1
RFLNB	1.353736680604337	1.8328834316916949	0.369	0.561	0.26731830760709996	1.1556533739962199e-4	1
SEMA5A	0.14586464296343984	0.3790736878560354	0.039	0.154	0.26726291266622354	3.454054812839568e-5	0.6856644208967826
EEF2	11.018115985122206	13.463142683472652	0.966	0.982	0.26717031798505886	5.1253799691387293e-5	1
KLF10	2.078522685052587	2.7032796111660247	0.488	0.565	0.26656528283878433	0.0165532741845606	1
GIMAP7	0.026818483119776262	0.2351913800076601	0.005	0.077	0.26655341934767723	1.8575607293072288e-4	1
TRIM8	1.7376686039962235	2.2920483338762323	0.517	0.666	0.2660376992857363	7.367161467956651e-4	1
TASOR	1.2847660791852193	1.747422688709234	0.404	0.557	0.2660324192842962	0.0013169991177354055	1
UBQLN1	0.620707222738074	0.947467865400461	0.271	0.395	0.2649760283456869	0.002995706536805072	1
NIBAN1	0.3356278465148117	0.6046159588887765	0.143	0.209	0.2647099733410567	0.03701400062685855	1
CTSS	5.9512475035543595	7.35041984532222	0.941	0.939	0.2645768218289999	0.0664664889158327	1
SDAD1	0.43213549100010973	0.7203101632230058	0.217	0.33	0.26450070992524044	0.002263300576397016	1
CD84	0.4764214686976816	0.7733973371554124	0.182	0.318	0.26441119323539286	8.251906128876879e-4	1
CPPED1	0.48919223911014714	0.7875976583925519	0.212	0.356	0.2634920572828672	1.9197479425706897e-4	1
TMEM214	0.19366348651360593	0.4326610745555382	0.094	0.196	0.26330117645822676	8.460548381075222e-4	1
CLIC2	0.04147945142105163	0.24969129855243608	0.025	0.107	0.26293738622337326	3.1848912199722914e-4	1
HNRNPH3	2.1174085446900563	2.7401804875430162	0.596	0.719	0.26276065464239506	0.0012658336990665404	1
SLC39A6	1.1517245047960991	1.581365486974247	0.365	0.504	0.26264104747369843	0.0015817999882686952	1
PCNX4	0.8737189851597664	1.2478151092272607	0.286	0.445	0.2626187755711764	6.82674671185072e-4	1
TRIP12	1.547514831730042	2.055698550619063	0.498	0.621	0.2624116804577479	0.006280643994205775	1
SETD2	1.748123340422368	2.2961788372087755	0.498	0.628	0.26234776318648256	6.306383142928935e-4	1
ADA2	1.1223447181971988	1.5447583979001913	0.365	0.502	0.26186968923346354	0.0013066543092141785	1
SAR1A	0.6524488629505389	0.9812049407329392	0.261	0.417	0.2617724974226391	4.1626132547444825e-4	1
SFT2D2	4.101121746234059	5.1157168471920365	0.808	0.897	0.2617070793010887	5.691505479292527e-4	1
SEC22B	0.6348239499555989	0.9592826162078569	0.276	0.425	0.2611902298656317	6.610347367932613e-4	1
SPECC1	0.4708969273240264	0.7627262504433145	0.187	0.322	0.2611122893137212	8.657526659144408e-4	1
ATP6V1B2	0.4788214118974491	0.7721626542530761	0.182	0.31	0.2610631871136412	0.001037132700106985	1
UBN1	0.6688149607905968	0.9996017050576977	0.256	0.409	0.2608886656465592	2.499727119405148e-4	1
UTP3	0.6294215453927238	0.9521364236092489	0.246	0.389	0.2606939883102791	8.790194798135223e-4	1
NAGA	0.6796062507592479	1.0119411044356812	0.276	0.401	0.2604650113657694	0.0012961141819686295	1
PTPRA	1.239803768500551	1.6821148519452065	0.433	0.571	0.2599986749729244	0.001309342726713612	1
PCBP1	3.151248960039156	3.969897248566549	0.768	0.862	0.2596705684144345	8.359688527394065e-4	1
SLC15A3	0.30664490601810185	0.5633764070892904	0.118	0.249	0.25879804392586414	2.412159037225426e-4	1
PPP4R2	0.7542356945001352	1.0987530169597488	0.296	0.439	0.2586898015177538	0.0011686953753891243	1
AGL	0.21271483152834675	0.4503189767871298	0.123	0.211	0.2581298928596055	0.005039380617074147	1
EVI2B	1.8797126739567718	2.4427660327853427	0.581	0.696	0.25764326741813703	0.005544738854263578	1
DYRK2	0.37617113167494903	0.644766958925177	0.177	0.285	0.25722330285323974	0.0036987847715437847	1
TLR4	0.014620392919957701	0.21258225144392673	0.01	0.065	0.2571425482982786	0.0020936015547733987	1
TOR1AIP1	0.92279414793209	1.2977744254725798	0.379	0.508	0.2570328565802802	0.009127754169392417	1
HNRNPR	3.312080578248807	4.152879694631755	0.749	0.838	0.2569947725300521	5.134825518510264e-5	1
CIZ1	0.37890379604564106	0.6473773888721195	0.197	0.302	0.2566492864207686	0.005185682120361386	1
REST	1.9611019836626646	2.537502374969358	0.532	0.682	0.25659693712433906	0.001933766980069644	1
PTPN12	0.06333678557653323	0.2701741038099376	0.049	0.128	0.25642765479914953	0.001718332940705811	1
ATXN2L	0.9388767873725447	1.3159518249775182	0.379	0.522	0.2563841182593185	0.004359091083032784	1
EPC1	2.0621078271548345	2.6571642558472117	0.616	0.735	0.25620033864404856	0.0017894595800078863	1
COTL1	0.9854824861571388	1.371272344791131	0.192	0.312	0.2561717334168526	0.002601074811981198	1
CKAP5	0.40914298696274604	0.6827614659153762	0.182	0.241	0.25601267627553354	0.10130484543334557	1
AIF1	1.9306190166602712	2.4989700456118364	0.448	0.585	0.2557248853893843	0.0036746378870689167	1
RAP2B	1.1695837930920816	1.5902018149308392	0.389	0.538	0.25564620289939977	7.988695362844853e-4	1
SEMA4D	1.1328185616936592	1.5458464547390651	0.384	0.538	0.25538416872767233	6.653617400303951e-4	1
HDAC5	0.38152382804878626	0.6489959494108561	0.158	0.302	0.2553274094737131	1.41557781222003e-4	1
TCF4	24.108523065918966	28.957897876124665	1	0.996	0.2547592256212905	5.113706515906424e-7	0.010151218804725842
ABCE1	0.9194989496903319	1.2900838303493527	0.365	0.492	0.25467063952159674	0.001574650396979252	1
AP2A2	0.28219255311927915	0.5294698942189585	0.128	0.265	0.25441877466510276	1.4979817657996628e-4	1
ZNF638	1.369433689683651	1.8262755842642342	0.424	0.595	0.2543598600580017	7.076422459383033e-4	1
SRGN	9.924524282748948	12.029755312149181	0.916	0.96	0.25423953378986	0.001865979987910827	1
RALBP1	1.3075610731855132	1.752173982823394	0.399	0.601	0.2542028435228343	1.018478170099183e-4	1
NCAM1	0.023305514892213504	0.2200320702799875	0.01	0.065	0.2536821356689022	0.0021890233308232473	1
ERN1	2.1482535876090987	2.7534880556460832	0.547	0.632	0.2536801393796775	0.03225205251569701	1
PPM1K	3.6238029311498283	4.512491064656823	0.719	0.838	0.25362450142233817	0.007146147964960942	1
ARRB2	0.5852110379733992	0.8897568569328111	0.261	0.352	0.2535257058623538	0.01385195520462663	1
POLR2B	0.9685337606273329	1.3463477831701414	0.374	0.482	0.25329541495820806	0.01671777082775874	1
TFEC	0.3378861597128501	0.5945078990139759	0.148	0.225	0.25315588179599613	0.017803900835210253	1
SLC12A6	0.3366824630917444	0.5929832616450027	0.153	0.281	0.25307432244643524	5.980747418573862e-4	1
LAMP2	1.207962273996914	1.6312674258885727	0.419	0.589	0.25304236069122754	0.0014872338242985306	1
CDC5L	0.9441548205754604	1.316743104609049	0.365	0.494	0.25295496684709706	0.0010030046989405025	1
ZMAT2	1.0936010904359061	1.4946646261529943	0.424	0.577	0.25285929688871467	0.0046952868295257804	1
UBE2C	0.04107113715317384	0.24010719261704114	0.03	0.069	0.2523961775312024	0.040284656918119006	1
SUN2	0.7043009126151619	1.0293933762637408	0.251	0.358	0.2518684619053202	0.010911863739667644	1
RXRA	0.07875375658607325	0.2841465227430129	0.044	0.134	0.2514442418158521	5.113548254689528e-4	1
S100A13	0.35928891173859423	0.6176937880252822	0.138	0.237	0.2510864189155477	0.00372996500827177	1
BUB3	1.0991542187541534	1.4977521899828314	0.399	0.54	0.2508221885054691	0.003037459787269136	1
CCDC88A	8.922230650737479	10.805748001635255	0.916	0.955	0.25075305291687444	7.789534979429664e-5	1
ZNF318	0.1237002723347362	0.33693916151226916	0.069	0.154	0.2506765430777764	0.002230281189129424	1
SLC4A1AP	0.22350526024463277	0.4556414835215277	0.103	0.237	0.25063476740310575	7.009475692180785e-5	1
