gene	H_mean	P_mean	M_mean	H_pct	P_pct	M_pct	HP_avg_log2FC	HP_p_val	HP_p_val_adj	HM_avg_log2FC	HM_p_val	HM_p_val_adj
IGLL1	1.2320944807903251	1.8577925407590068	24.734188418791145	0.138	0.19	0.968	0.35650309359885757	0.10277632437994769	1	3.527070907625156	6.0121959928312584e-114	1.193481026536933e-109
EPS8L2	0.2933359552456964	0.6553773236562604	0.19513744202206576	0.113	0.246	0.121	0.35606302337064344	9.89970931924371e-5	1	-0.11383520980809891	0.9844762016346656	1
PPFIA1	0.27667224175170063	0.6332392614268799	0.36875600413761606	0.133	0.259	0.205	0.35534796249740597	3.3493007385419706e-4	1	0.10045479438091304	0.021836722363832474	1
IL10RA	1.0179777844697473	1.5794310105789424	0.27135686386266505	0.325	0.525	0.147	0.35414256852903314	1.150205534631952e-5	0.2283273006797888	-0.6666429306919333	4.312966766292487e-15	8.561670327767216e-11
ZNF148	0.7206835329414948	1.1992476852124334	1.0356193063955204	0.291	0.465	0.448	0.3540283113640522	1.1022607740802575e-4	1	0.24264230051837388	1.2062758526316041e-4	1
TMEM165	0.9189524445378024	1.4506435177788337	1.1708764658014519	0.369	0.539	0.513	0.3528416790877442	3.0766059972508665e-5	0.6107370565142696	0.17773404707855622	0.001318684467211281	1
PIK3R1	1.2636935860065124	1.890653787245184	1.4185880552055368	0.394	0.604	0.566	0.3527171400897049	5.693312567480631e-7	0.0113017947777058	0.09526148830591041	2.246446544871244e-4	1
GNLY	0.31496166240671264	0.6787494697124938	1.1419856826637502	0.025	0.103	0.109	0.3523662054488838	5.977520710932425e-4	1	0.702684535732591	1.2172340293771974e-4	1
PLEKHD1	0.04966130063947786	0.3396582734301914	0.13315426934648059	0.025	0.087	0.079	0.3519411564247024	0.0028275561355978083	1	0.11014640803860488	0.004949948060807912	1
TGOLN2	1.853680171752355	2.6419418832224566	2.1360869987944433	0.537	0.719	0.704	0.3518842477036721	1.327070132423392e-6	0.026343669198736753	0.13658658816345137	9.712388365530873e-5	1
NCF2	0.12184186666788818	0.4309013398402715	0.12099708065177166	0.074	0.141	0.08	0.3510548722515718	0.00970527751608374	1	-0.001204680060236718	0.7769395511224463	1
MYCL	0.4464467544393349	0.8446051663235229	0.25128249238448036	0.192	0.352	0.148	0.35079882684225616	6.483404642637348e-5	1	-0.209099196681857	0.024597896438066646	1
DR1	1.256198147984484	1.8714677133642965	0.8381864318008866	0.438	0.636	0.409	0.347894563907275	7.088330811563688e-6	0.14071045494035078	-0.2960327422973742	0.0161908893708123	1
CHCHD7	0.9033773782022037	1.4223987397037348	4.498976537508604	0.365	0.515	0.867	0.3478747300891428	1.4216894290434501e-4	1	1.5306677250674827	1.3507081340897623e-65	2.681290716981587e-61
CX3CR1	0.011640676131335398	0.2870751589511033	0.014029953531194777	0.01	0.097	0.008	0.34739935113582565	4.771005006569259e-5	0.9470922038540636	0.0033710589104454444	0.7052126584734111	1
PCBP2	4.333664674898231	5.785191657459089	5.033359463412162	0.803	0.915	0.91	0.347262441057099	4.0273344958387895e-7	0.00799466170768958	0.1776152085080649	0.001978083927892992	1
HLA-DRA	35.96857066753659	46.02108105460199	37.52768252131627	1	1	0.996	0.3470084431202638	5.177757418548603e-12	1.0278366251560832e-7	0.05941229386734381	0.16661014679295089	1
BTN3A3	0.09225058537598992	0.3886705220493516	0.20899718758626096	0.054	0.172	0.131	0.346400465060578	3.5342533066095044e-5	0.7015846238950527	0.14731615079998298	0.0013835381690222985	1
IFNAR1	1.5984749116365935	2.301002243594148	1.7881722011683923	0.512	0.665	0.623	0.34523898931466834	2.781298360220281e-4	1	0.10236178573060739	0.03183080522923587	1
CTSC	5.661318591026325	7.45975893022768	3.116233284750358	0.823	0.941	0.806	0.34480876944199146	4.6187982003693907e-4	1	-0.6950062917391508	8.427197544372121e-12	1.6728829845333098e-7
MACF1	2.061948085314184	2.888414201431714	2.2821013972177417	0.507	0.608	0.624	0.34473208335263905	0.003238998306447363	1	0.09937659945562372	0.014193047432157074	1
TPP1	1.9437242465282165	2.7368057873883522	1.1335034203130172	0.576	0.735	0.495	0.34416305141449555	3.888821130688978e-5	0.7719698826530691	-0.46423722081153906	2.6944038418544795e-6	0.053486610664653274
H1-0	0.5221325909740349	0.9309092978908733	0.09159428212545927	0.148	0.257	0.04	0.3431863614517916	0.0024401431339123483	1	-0.47975433752911095	5.805431975062427e-15	1.1524363013696424e-10
FCGR2A	0.03565884958403923	0.313555141642514	0.09651802827507774	0.02	0.111	0.062	0.34292791312482696	7.743635462955042e-5	1	0.0825183971295295	0.01271974802479848	1
LMAN1	2.322730294768326	3.2102444448805025	3.1900627845026555	0.576	0.762	0.802	0.34153480337501274	6.5239466799091644e-6	0.12950686554287683	0.334978471246407	1.708343199838236e-10	3.3912320859988823e-6
GZMH	0.12484615759722494	0.42493727427664724	0.138384676966965	0.049	0.139	0.059	0.341170712122542	6.938495087141241e-4	1	0.016976995777156945	0.60092287448323	1
BCL2	0.5673137975907528	0.9852204634898482	3.020647662952828	0.163	0.261	0.726	0.3410051750600088	0.0041064163524201025	1	1.3591629551233977	1.3795230353175256e-48	2.73849117740882e-44
FEZ2	1.2130420154070838	1.800767411765206	0.9649660405108964	0.453	0.574	0.442	0.33979133905851255	0.0033062582213368784	1	-0.17168979746124102	0.10532673770636321	1
GRAMD1B	1.5286447742680582	2.1998465594656165	0.5996859763396715	0.463	0.61	0.3	0.3396383455277143	6.448487005929705e-4	1	-0.6605944066547433	1.5375198225838566e-11	3.052130599811214e-7
SPN	1.8913078926615785	2.6559623156159518	1.9865967700753502	0.463	0.659	0.651	0.3385289514401786	8.595016061100183e-6	0.17061966382889973	0.04690444405316008	3.0527104344760155e-4	1
MIS18BP1	2.7018814356855243	3.679087510428653	4.647881183756427	0.665	0.749	0.86	0.33796852175717307	3.940920394737336e-4	1	0.6090116798090257	2.286931183004728e-15	4.5397870913826855e-11
LARP4B	0.9424907818780075	1.4548164899978946	0.5534829155614169	0.34	0.499	0.303	0.3377074274721177	2.74025171247819e-4	1	-0.32218989061888503	0.0234144194032159	1
HACD2	0.47937036881352224	0.8694201048914805	0.25936631998113524	0.207	0.329	0.155	0.3376075301495106	0.002410218471618007	1	-0.23238647385896993	0.01105446134432775	1
MAVS	0.4476832654357535	0.8286976492602427	0.4392242595519873	0.197	0.337	0.241	0.3370705707001882	3.247451164819982e-4	1	-0.00878565062024439	0.27993350351550167	1
CLCN3	0.5088450214818416	0.9036136464166568	0.597708724929609	0.197	0.347	0.306	0.3352960724401529	1.9219595193011894e-4	1	0.0822907680401831	0.005924714157720735	1
MYO1E	1.0012833812441193	1.5232987236605455	0.5312744791716867	0.374	0.432	0.275	0.3343855445806798	0.07760399171997184	1	-0.38616430928174617	2.7146551292821063e-5	0.5388861897137909
OSBPL11	0.6429360561699173	1.070006311766202	0.5736952620517425	0.276	0.42	0.302	0.3333588357060212	2.348374142790528e-4	1	-0.06201065538050288	0.7586409364089243	1
RAD21	2.023391232180998	2.8085952713647675	2.1609410010491095	0.522	0.677	0.633	0.33309130659038577	0.002157859145345599	1	0.06406128093197716	0.09370494282738628	1
TOP1	2.6384316335626523	3.5819071110118483	4.063232608961035	0.586	0.792	0.854	0.3326315085875151	1.1740710621709644e-5	0.23306484655155812	0.4766204346275258	4.57728225393157e-13	9.086363002279559e-9
BAZ1B	1.3734026023486074	1.9842329252656967	1.5111828823609978	0.394	0.576	0.526	0.33040329827547654	8.071885029297306e-5	1	0.08159751048109953	0.009633774158541249	1
CCNL2	0.7197321482424467	1.16181358279452	0.819984376111418	0.271	0.434	0.391	0.3300582424035562	2.005775319756713e-4	1	0.08183011485689007	0.006609319518612659	1
RHOU	0.206782705044119	0.5168298491691101	0.08468219202719668	0.094	0.186	0.046	0.3298933341023049	0.0020365200213907212	1	-0.1539754097676686	0.0013051158745177233	1
ZKSCAN1	1.1000260731888996	1.638921995935266	1.306118856917887	0.365	0.523	0.524	0.32954146657967853	9.813687214374906e-5	1	0.1351202824813449	1.433460763583316e-4	1
FAM78A	0.08538138057307992	0.36356097456340863	0.28263183817892623	0.059	0.198	0.149	0.3291771499509744	3.2367814929480084e-6	0.06425334941651091	0.2406463356726506	2.4337125537730574e-4	1
CDK5RAP3	0.5099451284457854	0.896739946629961	0.9620656632651304	0.236	0.368	0.462	0.3290257681422162	7.297876895529632e-4	1	0.3778456546266967	6.7251073431012245e-9	1.335001058679024e-4
LRRC58	0.7528878836556991	1.199315788379774	1.2390846607812784	0.251	0.463	0.517	0.3273210452580656	1.0895915101882384e-5	0.21629481068746723	0.3533090956553232	6.592582286255541e-10	1.3086935096445876e-5
RB1CC1	1.1089704136790732	1.645646580457569	1.5769698728824062	0.36	0.549	0.545	0.32708149561507205	7.109359230291635e-5	1	0.28889733613618507	3.211091152262899e-5	0.6374337046357081
EFCAB14	1.1879089036121133	1.7443488034230958	0.9637760138826224	0.443	0.582	0.44	0.32691118703800637	0.0011469632377784729	1	-0.15553908213940026	0.24501669696006548	1
H1-2	2.89692230557176	3.887667195953299	1.763403961611809	0.562	0.626	0.399	0.3268108863411352	0.02330426345092804	1	-0.4949069309276939	7.4253524234258014e-9	1.4740067095742558e-4
ALKBH5	0.5395709299109235	0.9306865055740602	0.5756407944695563	0.241	0.402	0.316	0.3265855906578815	4.802900159190044e-5	0.9534237106008155	0.03372678130425055	0.04453581411282826	1
VPS35	1.036767618199192	1.5533593640284409	1.7644692107165916	0.394	0.517	0.644	0.3261152116564736	0.0027149001714613765	1	0.4411659813610369	8.373256469109109e-11	1.6621751416828492e-6
CAB39	0.5970520019963909	1.001857858898989	0.6730605464932108	0.286	0.386	0.348	0.3259282503813825	0.010988422419375471	1	0.06693529494906003	0.1797360939674024	1
ARHGAP9	1.4186944535753527	2.0308445948180225	0.7165055555134053	0.438	0.608	0.356	0.3254913509988997	3.81418340017123e-4	1	-0.4949235578808949	1.3357975475105313e-5	0.26516917115631555
ZBTB20	0.693525282000591	1.1215545983247706	1.1687302408520945	0.286	0.362	0.425	0.32509228249966315	0.030686944239034786	1	0.3558399014620077	1.0772930687226844e-4	1
IRF2BP2	6.872597690442013	8.862268713014508	6.697745893347217	0.862	0.949	0.94	0.3250798071084442	1.7118188832145008e-6	0.033981316650691054	-0.032640329661858036	0.918058187757337	1
HERC4	0.3172398925660178	0.6492390752600907	0.6557204225172374	0.172	0.303	0.327	0.32428243869754186	2.7632062712885783e-4	1	0.33044844827013903	4.66087877454826e-6	0.0925231045535575
BCL11A	8.976612555065268	11.486962777291591	4.691318754490491	0.877	0.96	0.856	0.32380065755205045	1.469906318635974e-5	0.2917911033124272	-0.8101932123671332	1.9797378906498517e-23	3.9299776867290206e-19
MON1B	0.3950683151013018	0.7451535471595548	0.4452780570204076	0.167	0.285	0.249	0.32301820627896005	9.021988020140254e-4	1	0.05158933724108117	0.01744860681477858	1
GIGYF2	0.612196209698737	1.0158377788212731	0.8185992297130664	0.251	0.396	0.382	0.32235220964714684	7.146800886274984e-4	1	0.17405692733249611	0.0014462808799316725	1
CGGBP1	1.105343237876872	1.632314565609196	1.1980598647181833	0.429	0.57	0.517	0.32227644601331185	4.653391974266139e-4	1	0.06229193210363837	0.0884353641085277	1
TYK2	0.34163538001498356	0.6770221337845288	0.3646631994137258	0.163	0.303	0.214	0.3219090905442042	1.8923406129565688e-4	1	0.024929054512703774	0.15414927294240074	1
MSN	1.6365519140202478	2.2952369142041524	1.704896150667981	0.453	0.626	0.629	0.32172978906550864	3.399152641912912e-4	1	0.037022320542621	0.008603392880450145	1
PBRM1	1.9713397324679807	2.7127191927251983	2.0776258228600235	0.547	0.703	0.678	0.32136263547892296	1.578141118068283e-4	1	0.050672120203503646	0.02936952637542297	1
DDX17	7.7556999634468395	9.940244453564267	7.800936470914205	0.941	0.962	0.967	0.3213505518673876	2.2791965192322813e-8	4.5244330103280016e-4	0.007661304639053679	0.26831188934729827	1
PARP8	0.597180277416589	0.9955782976955934	0.5788816758159383	0.251	0.341	0.299	0.3212797227014227	0.01678187907462619	1	-0.016463582583809644	0.32864429202825335	1
ATXN7L3B	1.8846933683768579	2.6025495528285796	2.209020088720803	0.542	0.711	0.683	0.32060030053041166	4.2710018290606134e-5	0.8478365730868224	0.15311509935985534	0.0016823223667737633	1
SYNE1	0.2627291106026247	0.5761769296843731	0.27157757103934305	0.113	0.212	0.155	0.3198843145200643	0.001932711237280991	1	0.010282903344585093	0.12100496306442714	1
KNL1	0.16556527480025382	0.45405131794503106	0.2049671985728214	0.059	0.117	0.091	0.31904838575899214	0.01950647947076234	1	0.048230726859884665	0.12797706845383483	1
PTEN	2.190213533472958	2.9779376817993723	4.285683272286565	0.601	0.752	0.865	0.3183676827048145	8.518472058332096e-5	1	0.7285547975203566	9.131703171159355e-24	1.8127343965068435e-19
CCAR1	1.1474956094984916	1.6771254162239388	1.7353436369295145	0.414	0.554	0.604	0.3180295451848565	0.0028321857491582433	1	0.3495414505858643	4.556207035856301e-6	0.09044526586878343
RGS16	0.07274122023114822	0.33680966804956747	0.09294467203049558	0.039	0.115	0.056	0.3174919788743399	0.0015306578571311954	1	0.026984701272119965	0.29686270431802836	1
TBCC	0.7496953961983774	1.1793589227745425	0.7524781986251109	0.31	0.471	0.378	0.3168000305274604	1.5236570313886696e-4	1	0.002374251058796406	0.2264041791895634	1
STAT3	1.0760371905726427	1.5853304668843058	0.6668751418874372	0.419	0.566	0.334	0.31651641448277323	2.973037573794254e-4	1	-0.31636144141816436	2.450023406716251e-4	1
NRDC	2.32525344949422	3.137264500562266	1.513404513618677	0.606	0.802	0.588	0.31521288739724773	2.254480861435533e-5	0.44753699580356765	-0.40291274359262585	3.8433063328711654e-4	1
BPTF	3.1723305012117247	4.190063236375533	4.158392854075127	0.67	0.822	0.842	0.3148986746342626	1.11338794406571e-5	0.2210186407764841	0.3058376511978822	7.269284393058467e-7	0.014430256448660363
KAT6A	0.9837903751188725	1.467027917946334	1.0151011334207136	0.345	0.503	0.449	0.3145144560579942	0.0010275142468413102	1	0.022423801984582825	0.06822010816262701	1
CD14	0.009243570594308645	0.2545602480177461	0.004817036909175916	0.01	0.071	0.003	0.31390735913523915	0.0010110512015939278	1	-0.006352742498453422	0.07069716772831734	1
ATP11A	0.11353917084786949	0.3833627756663655	0.18600248012836113	0.064	0.19	0.117	0.3130272326294601	2.2994487893161182e-5	0.45646357916714264	0.0910776752388344	0.022796085254050438	1
ARHGAP30	1.8098007603462936	2.489182902659045	1.526625936439277	0.552	0.681	0.564	0.31242139118950973	0.003724121368708429	1	-0.1528877901572634	0.19184294067229124	1
TRAM1	5.441791607438004	6.9986042147298795	4.767708534982532	0.852	0.925	0.893	0.3122862763221801	3.839571929414095e-4	1	-0.15951719532357167	0.10006707629947477	1
SMARCC1	1.5414670786222568	2.1553388930592035	2.0734641560512435	0.483	0.588	0.667	0.31213342071212	0.004586158413327842	1	0.27374598501053793	9.237328818406285e-6	0.18337021437418316
FCRLA	0.8420154246405509	1.286848827647686	1.454516628328994	0.251	0.313	0.526	0.3120758571156692	0.11681606380533348	1	0.41462717827817586	7.843003930283854e-11	1.5569147102006478e-6
CPEB4	0.31291053000680247	0.6296726069886905	0.26820121811579634	0.133	0.279	0.154	0.311813558151022	7.827909228287744e-5	1	-0.04984432669409361	0.574180868613679	1
TNFAIP2	0.07964138456079334	0.33987751536612715	0.003412551167340203	0.039	0.095	0.002	0.31154893900755454	0.011336173712597352	1	-0.10564522411823006	2.206104758930584e-22	4.379338556953102e-18
NCOA4	1.9514684324214389	2.662872865662344	1.0316723787050461	0.537	0.651	0.477	0.3115427160871336	0.0029430635051373205	1	-0.5380248530176432	2.5410674338202535e-5	0.5044272962876585
FAM13B	0.4853444182553449	0.8417693998871053	0.6683786289985297	0.197	0.388	0.344	0.31029494039418004	1.05169288497493e-5	0.20877155459637334	0.16800966917553528	1.5227125792516242e-4	1
APAF1	0.45872838411233086	0.8082896602509679	0.35455999016757306	0.197	0.331	0.201	0.30991451607772824	5.109906497787797e-4	1	-0.10681894889303423	0.7840767625675034	1
SELL	6.171630299455449	7.88898611895736	3.4300106975607516	0.872	0.952	0.775	0.3097177555194439	5.539839442935718e-7	0.010997135278171694	-0.6947943159464955	1.706635917478701e-19	3.3878429597869694e-15
HLA-DOA	0.7220221659867323	1.1334244991089133	0.6263553356063747	0.305	0.388	0.323	0.3090673418192682	0.018341514139770004	1	-0.08260503997432067	0.9065123863432807	1
ZFC3H1	1.374867849308181	1.940286765938142	1.0452475458198278	0.443	0.636	0.458	0.30810963165743943	1.076834482363689e-4	1	-0.2157782935190904	0.22803032639186466	1
DAXX	0.3647537119819417	0.6895246399074644	0.5642704856271127	0.197	0.319	0.305	0.30797676975368465	6.987186797972753e-4	1	0.1971854081065169	0.0018231519559428993	1
HDGF	1.2898907876562833	1.8339090918760892	1.302114680868602	0.468	0.61	0.524	0.30751468607312704	6.81413492958234e-4	1	0.007922850933576031	0.6083007020217774	1
ATL3	0.5524235651677236	0.9199710668618664	0.7281739188820967	0.236	0.376	0.361	0.3065623323816249	3.3673111067758564e-4	1	0.15532122692380768	0.0012119575490521814	1
TPST2	0.6068144133350762	0.9870260086213153	0.20102758745416927	0.217	0.382	0.124	0.306407448747556	1.0967377050029768e-4	1	-0.4201383925975909	7.190250860845281e-6	0.14273366983863967
RNF144B	0.6360037994351172	1.02302226659727	0.8390980710495957	0.241	0.414	0.401	0.3063361003703151	3.926707792307802e-5	0.7794907638510218	0.16914259806373544	6.679151273535007e-5	1
YTHDF3	0.46269472245061327	0.8080091103917405	0.47003797652690205	0.207	0.352	0.258	0.3057732499215029	2.978285833162337e-4	1	0.007394210977388904	0.21814661339255262	1
NIPBL	2.03660710373307	2.751796313098711	1.9272477093976184	0.567	0.681	0.637	0.30512125016788083	0.001939318052655224	1	-0.0528403091651255	0.6798706702071574	1
FYB1	2.842684687589268	3.7460539677491598	9.199228253185963	0.616	0.752	0.961	0.30461390505192565	1.7627032747577162e-4	1	1.4090396244471552	3.1838412805357432e-65	6.320243325991504e-61
PLBD1	0.027850083282052563	0.2694591150982348	0.039203142807279434	0.015	0.069	0.024	0.3045840754095406	0.003583186478421805	1	0.01579427708867106	0.3776743501070961	1
CD4	3.286698963820709	4.293379938946308	1.6678664435454493	0.586	0.687	0.573	0.3043221023957057	0.002310649699818978	1	-0.6832792992856096	3.449028215197035e-5	0.6846665909987634
AMIGO2	0.3807431358220104	0.7049733945806665	0.34600452401251064	0.172	0.291	0.19	0.30430427148996764	0.0013773427752398477	1	-0.03642478879220662	0.7257377511161403	1
C12orf57	4.442030925518122	5.719082786769802	4.511591488196097	0.739	0.826	0.788	0.30411915098836895	8.505895257102997e-4	1	0.017631526426598487	0.31589649430044997	1
GOPC	0.5199120752486517	0.876489743050456	0.8630501399481032	0.222	0.392	0.42	0.30404853620485706	1.0207699032789553e-4	1	0.2937219972335905	5.196876198378293e-7	0.010316318941400749
VPS4B	1.1036967576958143	1.5971378447753029	1.6140566586322802	0.429	0.562	0.615	0.3039958290671132	0.0017109802592142854	1	0.31349158762787144	5.420388187066474e-6	0.10760012590145657
