gene	healthy_mean	premalignant_mean	healthy.pct	premalignant.pct	avg_log2FC	p_val	p_val_adj
GOPC	0.5199120752486517	0.876489743050456	0.222	0.392	0.30404853620485706	1.0207699032789553e-4	1
VPS4B	1.1036967576958143	1.5971378447753029	0.429	0.562	0.3039958290671132	0.0017109802592142854	1
GTF2I	3.2922911135640596	4.298530807302594	0.754	0.855	0.3038444537896394	0.0017158337129026785	1
HMMR	0.04867338780532585	0.2938797705515784	0.025	0.085	0.3031381493917304	0.003786894073560905	1
PGM2	0.2053198897913371	0.486995877286407	0.128	0.246	0.3029845614922393	3.9605531918736466e-4	1
ITGB1	1.450314361835031	2.0205734176775607	0.483	0.628	0.301855602036331	3.595699992750807e-4	1
MRPS6	0.9182174912083103	1.3639080384901259	0.36	0.497	0.3014076072377775	0.001399711102372119	1
DHX9	1.82162320787396	2.4769529492542333	0.532	0.679	0.3012981972876103	8.578557983824586e-4	1
DIPK2A	1.2059270951065564	1.7173179955972389	0.384	0.523	0.30079829630300914	0.0019983950477068147	1
HLTF	0.6728137968133909	1.0602728939571857	0.286	0.406	0.30055857663528096	0.0028326247021008503	1
FMN1	0.3344324514178482	0.6429021263295998	0.138	0.263	0.3000202577184266	4.87357963805606e-4	1
VSIR	0.8189056155702673	1.2388721182876943	0.33	0.467	0.29970144315736713	8.899602263757396e-4	1
TBC1D4	1.0692231081754204	1.5463113044950567	0.286	0.451	0.29931960152488735	1.98674632237038e-4	1
MTR	0.533128141085939	0.886377545322222	0.197	0.358	0.29914016568066026	7.089858307996354e-5	1
ITPR1	1.2034700094362702	1.7109909143393724	0.384	0.543	0.2990430173171088	3.3263139609831176e-4	1
CCT3	1.7839192696296597	2.4233910600985147	0.547	0.721	0.29830872806113895	1.654079792219423e-4	1
AP5M1	0.3117159844703346	0.6122057046419683	0.172	0.275	0.297580453661757	0.002084873813129161	1
SMC4	1.4201206153622814	1.9745029745661786	0.409	0.457	0.2975696698579722	0.2360218986674039	1
CCDC186	4.701298490770711	6.005914566667147	0.719	0.816	0.2972828597957302	0.0030932710334362424	1
CITED2	0.6106013372953988	0.9789078976387818	0.232	0.374	0.2971050316243644	0.0012910573515540844	1
REXO4	0.2807950810710005	0.5723409738595815	0.148	0.275	0.2958744384298849	4.595227178493951e-4	1
MCC	0.2499706878057693	0.5337889888758617	0.123	0.202	0.29520575397950816	0.009954667353756674	1
HM13	1.6838388343274764	2.2931047877142787	0.512	0.685	0.2951503800269615	2.5886482635725013e-4	1
RNF216	0.43720257805116974	0.7634499809190384	0.202	0.36	0.29513722690461996	1.605541151531502e-4	1
HLA-DMA	5.088625217483604	6.470208065614779	0.857	0.901	0.29503191530752115	2.6144707554618776e-5	0.5189985896667373
GLCCI1	0.4971764562209783	0.8363528002212769	0.172	0.341	0.2945989895518619	7.277993598983271e-5	1
SSR1	3.5037018697616134	4.52384970530934	0.783	0.869	0.29456273789999843	3.3859910265527336e-4	1
PTPN12	0.06333678557653323	0.3041027347444271	0.049	0.129	0.29445891968051885	0.0014167518318117297	1
TSC22D4	0.5497718737165989	0.9006566476029619	0.227	0.4	0.2944420670509791	7.053020352892747e-5	1
BAZ2A	0.94565106392323806	1.3856634720252237	0.35	0.493	0.294137548869149	0.0015488825404397688	1
EPRS1	0.9676695771278381	1.4126503401615218	0.414	0.489	0.2941308692294149	0.030359641883158796	1
TMEM30A	1.2741717973546562	1.7874936610406105	0.443	0.598	0.2936272806440865	4.962378101361965e-4	1
RAB35	0.11220058530205822	0.36307590787092214	0.064	0.182	0.29344890465188145	8.462282388030869e-5	1
ARFGAP2	0.3323081190510343	0.6326991213160211	0.182	0.313	0.29333118231906813	4.2171537601093986e-4	1
VASP	0.5751668325170727	0.930216125492438	0.241	0.384	0.29325775591834435	4.269895283620987e-4	1
CTNS	0.19369426630597542	0.46136373846415957	0.103	0.198	0.2918819394415173	0.0018766896471701616	1
GRN	4.8000269885678435	6.098774900097657	0.734	0.921	0.2915104537694	5.4230695645906275e-6	0.10765335392668855
RRAGC	0.7511316009531771	1.1425073636181	0.315	0.481	0.2910126535779559	2.440714842197058e-4	1
LMNB1	0.881250822604792	1.3016208810950092	0.261	0.36	0.29095800216178513	0.010545827625616499	1
TAOK1	1.0000751783110744	1.4463446883392281	0.291	0.495	0.29057346428974973	3.061323004489838e-5	0.6077032296212778
CDK13	1.3330939962831627	1.8531845454445866	0.438	0.606	0.2903286320381744	7.619492274533989e-5	1
KMT5B	0.8222935496025988	1.2278839937947343	0.291	0.453	0.28991873461506223	1.6693320194053528e-4	1
H6PD	0.18355240087158717	0.44688486369104474	0.094	0.198	0.2898265418355427	7.456418093802193e-4	1
UBE2J1	5.188259592621775	6.563700529784053	0.867	0.927	0.28955852569685714	1.954089576552145e-5	0.3879063218413663
SETX	2.345429977403875	3.085847644877625	0.606	0.693	0.2884437613844266	0.025432364105968792	1
DCK	2.3537063123650594	3.095626547173124	0.626	0.786	0.2883278155193574	8.304951317870781e-4	1
IPO7	0.5723427337677406	0.9198433134023357	0.227	0.372	0.2880728457653714	6.321023068310265e-4	1
BTK	1.0785121708646188	1.5378523801475765	0.365	0.545	0.28805695825734223	6.534229604329159e-4	1
UBE2F	0.49000722206040176	0.8189629402283184	0.207	0.366	0.2877968262022014	1.0293382146076777e-4	1
EEF2K	0.2576512964679515	0.5350291808964563	0.118	0.226	0.2875341136298653	0.001334239191510453	1
POU2F2	0.7732994631135748	1.1618596180766505	0.286	0.372	0.28583665403407243	0.030692112676125868	1
MPHOSPH9	0.3617207759602385	0.6600698213445921	0.177	0.289	0.2858130158925125	0.0021322337792878255	1
FLII	0.6432376933083783	1.003034253413321	0.251	0.4	0.2856459122258356	5.057585129141799e-4	1
IBTK	0.6424550359621793	1.0019503820868874	0.232	0.396	0.28555234202524504	2.107088879459245e-4	1
PITPNB	0.7635857447360163	1.1495094513733284	0.315	0.455	0.28549573320654476	0.0011153545022500359	1
MRTFA	0.36545993437047025	0.6633908880699589	0.167	0.333	0.28474025133298053	4.160267836617002e-5	0.825854768246841
RBM5	0.980744278863917	1.412867737978617	0.35	0.511	0.28470620080287157	0.0010194265549290798	1
PGRMC2	0.4960775606121304	0.822073753717163	0.227	0.364	0.2843963873002121	9.817981352313264e-4	1
WIPF1	0.8971148541854199	1.3103686733602675	0.32	0.479	0.28431606142899624	4.125321924284951e-4	1
PICALM	0.6329030782048952	0.9878741695363535	0.261	0.396	0.28378727708407436	0.0015063079038990501	1
STT3A	0.9786812038229368	1.4087598019340224	0.34	0.519	0.28375134667202107	4.918044288603784e-4	1
CEBPD	0.07258762754596239	0.3050727661047013	0.025	0.129	0.28303473158596926	2.9394927208247315e-5	0.5835187000109174
RNF130	3.3952612399064632	4.347145087920552	0.724	0.871	0.28281990596971385	7.375610208750582e-5	1
MEF2D	1.579815471605475	2.138293131163003	0.512	0.646	0.2827122364115908	0.0014906473006383821	1
SLC4A1	0.159061362305281	0.4098173694757653	0.03	0.063	0.2825513385361638	0.07790892185869606	1
VCL	1.4902654814824368	2.0280445949175165	0.478	0.61	0.28208689958463595	4.4871500815770084e-4	1
WBP11	0.865530594877924	1.2681922742080387	0.345	0.513	0.2819569217520861	3.4375802712725725e-4	1
DNTTIP2	1.1825941776411448	1.6534164275751535	0.414	0.598	0.28180720348206334	6.903273630122841e-4	1
SECISBP2L	0.6536742364134963	1.0101182942150417	0.261	0.366	0.2816053451036302	0.010016037947882325	1
FAM118A	0.37100718582057424	0.666303368167049	0.158	0.287	0.28141494982719706	5.059173342893614e-4	1
TOMM70	0.2703354822308728	0.543823913446333	0.133	0.253	0.2812986621722792	6.618804450288393e-4	1
NBR1	0.7033777758408325	1.068580111087404	0.291	0.432	0.2802423987162468	0.0011775933188762342	1
STRN	0.27901645689283555	0.5530266087596823	0.128	0.279	0.2800477210752494	3.148786809106423e-5	0.625065669475716
CTR9	0.718677106954532	1.086282860727112	0.296	0.426	0.2796362466288106	0.0025506057761858925	1
PTGDS	8.862572267785007	10.970563212723697	0.187	0.236	0.27945516081155786	0.16236334670473934	1
ATF2	0.33234016892812174	0.6170750706886274	0.163	0.277	0.27942418185138335	0.002506946924191456	1
NOTCH1	0.34207928252834885	0.6288103304206094	0.148	0.293	0.27934871617549917	9.00640036023094e-5	1
HDLBP	1.937329692612219	2.5645930052340518	0.522	0.638	0.27923215724040573	0.01245563423402384	1
SMIM6	0.29284676876586013	0.5688190859966501	0.138	0.228	0.27912769866419984	0.006886880181921175	1
RASSF2	2.2391253919418634	2.9294554366672765	0.557	0.705	0.2787250721924226	3.056502530348699e-4	1
SPECC1	0.4708969273240264	0.7841683474678496	0.187	0.323	0.27855559530388774	7.416269718026975e-4	1
ERAP1	0.9262149806004266	1.3349083867914682	0.315	0.481	0.2775972168286148	2.6992844777357864e-4	1
ARID1A	1.2265801729118968	1.6985936003412763	0.389	0.586	0.27737816773266566	1.0905019378118125e-4	1
TMEM8B	0.9305811796458341	1.3394062087066234	0.296	0.446	0.27710716952364056	5.582637063434905e-4	1
CLIP1	0.6700925038374013	1.023593329596936	0.251	0.402	0.2769913751304124	2.716229785243456e-4	1
UBQLN1	0.620707222738074	0.9627910075071088	0.271	0.396	0.2762830722043098	0.002615590077701102	1
FAM13A	0.15301241536538884	0.39634863717576574	0.069	0.186	0.27625114769153436	1.357478948046094e-4	1
ARMCX3	0.9974647909667361	1.4189165702558348	0.379	0.507	0.27619093764855207	0.01217445599159304	1
CKAP2	0.6739675835175312	1.0268729787874151	0.271	0.382	0.27598408973280686	0.008951641676971087	1
ZNF518A	0.6169132179381643	0.9573190381945774	0.241	0.38	0.27563668151087717	0.0016358199531504522	1
CFP	0.05927995544639131	0.2819682428875162	0.039	0.097	0.27527659639303736	0.008847048844972399	1
POLR2J3	1.4407031006701605	1.9525946076054783	0.404	0.578	0.2746864783222003	4.5567791199082523e-4	1
MAF1	0.7640863487247095	1.1333887249199688	0.325	0.487	0.2742256833568121	3.0575507151284887e-4	1
DCP2	1.3207384707821428	1.8047284098463583	0.433	0.586	0.2732771258604001	0.0025533009906780575	1
RAB3GAP2	0.5334859100366395	0.8532840511797279	0.232	0.374	0.27326910797734927	6.372817590620393e-4	1
SON	7.531666331974284	9.308539974507077	0.936	0.982	0.27294056548868406	3.715073609626699e-5	0.737479262246996
ERCC6L2	0.6890472830179226	1.0407734061804288	0.286	0.418	0.2729062886991396	0.0031134557651644108	1
SLK	0.9694264560473916	1.3792875343245252	0.335	0.503	0.27275408678806357	4.043819389248781e-4	1
GIMAP7	0.026818483119776262	0.24046198544076997	0.005	0.079	0.27269635350418575	1.4909973133623092e-4	1
PPP1R14A	1.1620112778981873	1.611757235224998	0.246	0.333	0.27264675478565104	0.04450965505046824	1
SEMA5A	0.14586464296343984	0.38405362196015863	0.039	0.156	0.2724632043715224	2.826139556380869e-5	0.5610169633371663
SIRPB1	0.5716947217901712	0.8983794773719548	0.217	0.331	0.2724473864669027	0.004412909047969245	1
ZNF217	0.8402366922362076	1.2225650487890418	0.325	0.436	0.27233430523212176	0.0074475241991385265	1
DPPA4	0.5046164639747344	0.8171621499903993	0.212	0.309	0.2722913786800897	0.006324262561335042	1
ACSL4	0.7320318898040369	1.0907106980860293	0.31	0.398	0.2715279500309802	0.0237583758287766	1
RAP1A	0.9872667680752254	1.3983037041676194	0.399	0.527	0.2712288119153171	0.008229096056117375	1
TMED5	1.1533081240722038	1.5985294399157506	0.438	0.564	0.27114062970076835	0.0038802060642028997	1
MAPRE2	1.0076510758984938	1.422323166818295	0.379	0.539	0.27088279586723196	8.846364203502203e-4	1
METTL9	1.5278639780329002	2.049417653980218	0.507	0.657	0.2706149225585335	0.003636645048295686	1
PRRC2C	4.669688461870099	5.839346553945197	0.813	0.913	0.27058902935556883	5.509839706390045e-4	1
MS4A7	0.030288604086952022	0.24259583809799978	0.03	0.085	0.27030860603759577	0.007338472530543881	1
TASOR	1.2847660791852193	1.7553840209316276	0.404	0.558	0.2702069371752731	0.0011649009739683363	1
CD2	0.26638826589962694	0.5271710343378239	0.123	0.216	0.270141851771443	0.0039130490604924245	1
RBBP7	1.6208869513583357	2.1597827924067325	0.473	0.663	0.2697702628870995	1.4031140080733226e-4	1
CD7	0.283922161936377	0.5476899999786913	0.099	0.202	0.26955878932548544	0.0016309365309650193	1
RTN4	2.647552865987327	3.3948745814625014	0.665	0.796	0.2688931070442804	2.2547489039171964e-4	1
NIBAN1	0.3356278465148117	0.6091402520413185	0.143	0.21	0.26877199869600743	0.03279877187222128	1
SMOC1	0.11821768611094421	0.34715246982811865	0.064	0.145	0.26871207489903914	0.002691551067192601	1
SAR1A	0.6524488629505389	0.9907141875977091	0.261	0.418	0.2686804777025332	3.592120089150905e-4	1
HLA-A	12.838947255364927	15.670135316142561	0.97	0.98	0.2685316154526918	4.8296664269407424e-5	0.9587370824120067
ITCH	1.500820101341021	2.0112483991385623	0.483	0.608	0.2679604417532946	0.017436801078003127	1
EEF2	11.018115985122206	13.46467311309591	0.966	0.982	0.2673229698994306	4.872631448037908e-5	0.9672660687500052
HNRNPH3	2.1174085446900563	2.75188198798877	0.596	0.719	0.26726721353620775	0.001118920267644575	1
IMPAD1	0.5945410444641775	0.9188317648291715	0.251	0.388	0.2670869936673661	0.0013106486233125764	1
CTSS	5.9512475035543595	7.364299209972044	0.941	0.939	0.2669727574216876	0.0613227056743455	1
UBE2E3	1.3526818162856278	1.8309298614891643	0.414	0.582	0.26696978641419356	5.285572423377971e-4	1
UGP2	0.8724129197653544	1.2522271467851056	0.379	0.485	0.26645371186755173	0.00984577264212527	1
RFLNB	1.353736680604337	1.8291806368801966	0.369	0.56	0.26543136164222836	1.264242380836688e-4	1
KLF10	2.078522685052587	2.697818440234376	0.488	0.564	0.2644361918320821	0.017717400654625806	1
SLC39A6	1.1517245047960991	1.5839165487569196	0.365	0.505	0.2640661020812296	0.0014558918140990251	1
TRIM8	1.7376686039962235	2.2874179332017346	0.517	0.665	0.26400706126066376	8.137307166397177e-4	1
SEC22B	0.6348239499555989	0.9630904110627846	0.276	0.426	0.26399133442222356	5.860123052994504e-4	1
SFT2D2	4.101121746234059	5.122619284284964	0.808	0.897	0.26333444313762966	5.102418561937238e-4	1
SDAD1	0.43213549100010973	0.7188549911760906	0.217	0.329	0.2632798499044172	0.0023795072349367297	1
TRIP12	1.547514831730042	2.0572913637883117	0.498	0.622	0.26316350362268603	0.005895491768588341	1
CD84	0.4764214686976816	0.7718349182924721	0.182	0.317	0.2631395732517793	8.671561401686207e-4	1
TFEC	0.3378861597128501	0.6047983520236326	0.148	0.226	0.26243666678999855	0.015544650065182134	1
TMEM214	0.19366348651360593	0.4317870117786583	0.094	0.196	0.26242072337633354	8.765243715263755e-4	1
CLIC2	0.04147945142105163	0.24918687168667358	0.025	0.107	0.2623549375419784	3.2593427791545606e-4	1
CPPED1	0.48919223911014714	0.7860065520119609	0.212	0.356	0.2622073702826643	2.0412158442325258e-4	1
ATXN2L	0.9388767873725447	1.324784815510481	0.379	0.523	0.2618760597393446	0.003865788974165486	1
HNRNPR	3.312080578248807	4.167472996819545	0.749	0.838	0.2610748072649405	4.4497686332898586e-5	0.8833235713943698
PCNX4	0.8737189851597664	1.2452942706227612	0.286	0.444	0.26099994040482555	7.291585910137242e-4	1
CIZ1	0.37890379604564106	0.6518152952974224	0.197	0.303	0.2605305689442687	0.004553618574319542	1
SETD2	1.748123340422368	2.291540092083101	0.498	0.626	0.26031601417998584	6.955421390783125e-4	1
RAP2B	1.1695837930920816	1.5984807650800579	0.389	0.539	0.26025007306329595	7.013290580643368e-4	1
ADA2	1.1223447181971988	1.5416376738640294	0.365	0.501	0.2600993773692801	0.0014060216745587066	1
NCAM1	0.023305514892213504	0.22533330058123408	0.01	0.067	0.2599372914329131	0.0017592901448981158	1
JAK1	4.027763570441331	5.020045568197638	0.793	0.883	0.2598575984648357	2.781573617104994e-4	1
ATP6V1B2	0.4788214118974491	0.7706027296990294	0.182	0.309	0.25979271316472174	0.0010888860812235984	1
UBN1	0.6688149607905968	0.9975823076737429	0.256	0.408	0.2594309520011535	2.6733311924138887e-4	1
UTP3	0.6294215453927238	0.9502129156827656	0.246	0.388	0.2592717498943341	9.323254872828448e-4	1
NAGA	0.6796062507592479	1.009896778972175	0.276	0.4	0.2589983493332977	0.0013779658470244875	1
TOR1AIP1	0.92279414793209	1.3008983984906093	0.379	0.509	0.258992961700514	0.008322500820261586	1
SUN2	0.7043009126151619	1.0388052727537012	0.251	0.36	0.2585439081108347	0.009681155966482651	1
PTPRA	1.239803768500551	1.678716640123095	0.433	0.57	0.2581696363219004	0.0014223924908450271	1
EVI2B	1.8797126739567718	2.443576891445164	0.581	0.697	0.2579830186578487	0.005322042886930653	1
SLC15A3	0.30664490601810185	0.5622382729335544	0.118	0.248	0.2577473830204031	2.520649001744121e-4	1
PCBP1	3.151248960039156	3.9618772541250005	0.768	0.861	0.2573405902779893	9.576261762256499e-4	1
AGL	0.21271483152834675	0.4494092414804891	0.123	0.21	0.2572246558444915	0.0052117146684351546	1
PPP4R2	0.7542356945001352	1.0965333138951838	0.296	0.438	0.25716315725570904	0.0012463109661159087	1
SEMA4D	1.1328185616936592	1.5484692721424147	0.384	0.539	0.2568697170125347	6.036876274154747e-4	1
REST	1.9611019836626646	2.5381218470793128	0.532	0.683	0.2568495535197939	0.0018522090150165183	1
MARK2	0.44483557646747274	0.7263059222556588	0.197	0.331	0.25678282802610963	0.0011055175826189558	1
TLR4	0.014620392919957701	0.21215279235010062	0.01	0.065	0.25663149987425193	0.0021241664999248886	1
ARRB2	0.5852110379733992	0.8937051078670823	0.261	0.354	0.2565367704184458	0.012440903254838877	1
PPP2CA	0.8518357640918197	1.2118349378833582	0.345	0.465	0.2562875716042893	0.016470118029010442	1
DYRK2	0.37617113167494903	0.6434643994121968	0.177	0.285	0.2560803198673454	0.003858135395742629	1
RGS18	0.3983971044898765	0.6696164374677237	0.172	0.263	0.2557426063729587	0.009188640308683977	1
BUB3	1.0991542187541534	1.506217907051137	0.399	0.541	0.25570369636726276	0.002695041884381084	1
CDC5L	0.9441548205754604	1.3198287570631662	0.365	0.495	0.25487520286779375	9.006091306796116e-4	1
CKAP5	0.40914298696274604	0.6813821498226179	0.182	0.24	0.2548296515146186	0.10392012526941466	1
COTL1	0.9854824861571388	1.368502097629937	0.192	0.311	0.25448531464518787	0.0027228184385247683	1
HDAC5	0.38152382804878626	0.6476848464827534	0.158	0.301	0.2541798784209334	1.4929529118409135e-4	1
SGPL1	0.0810258334757915	0.2892359308435682	0.044	0.162	0.25411530196334975	2.681439275446082e-5	0.5322925105688018
SRGN	9.924524282748948	12.028435734301583	0.916	0.96	0.2540934186266832	0.001823305162953368	1
EPC1	2.0621078271548345	2.6517962472495404	0.616	0.733	0.2540811861948089	0.0019883175406788978	1
AIF1	1.9306190166602712	2.493921621277267	0.448	0.584	0.2536418163632721	0.0039664037001591575	1
AP2A2	0.28219255311927915	0.5284002580690212	0.128	0.265	0.25340947161745364	1.5709968536017067e-4	1
ABCE1	0.9194989496903319	1.287477600389051	0.365	0.491	0.25302784542595735	0.0016924115574696883	1
ZDHHC14	0.660833953029639	0.9791982827309068	0.246	0.362	0.25300831101339494	0.002651683450936384	1
TCF4	24.108523065918966	28.910888551402785	1	0.996	0.2524935998207072	6.479844016963318e-7	0.012863138358073883
ZNF638	1.369433689683651	1.8225861386394582	0.424	0.594	0.2524753226327816	7.71044208480608e-4	1
RALBP1	1.3075610731855132	1.7486342374035486	0.399	0.6	0.2523461076892435	1.120573888092188e-4	1
SLC12A6	0.3366824630917444	0.5917853156618815	0.153	0.281	0.2519889871897849	6.265175476507826e-4	1
UBE2C	0.04107113715317384	0.23962212758145116	0.03	0.069	0.2518317603389067	0.04079736705676097	1
LCP2	0.34785978070344314	0.60479389863768	0.158	0.246	0.25171760678847843	0.008900873004341675	1
POLR2B	0.9685337606273329	1.3436278886586865	0.374	0.481	0.25162206778632346	0.017674746937998403	1
